"Stock","Year","Length","CatchNo"
"DPS_GSA22",2003,580,0
"DPS_GSA22",2003,590,0
"DPS_GSA22",2003,600,0
"DPS_GSA22",2003,610,0
"DPS_GSA22",2003,620,0
"DPS_GSA22",2003,630,0
"DPS_GSA22",2003,640,0.14
"DPS_GSA22",2004,20,0
"DPS_GSA22",2004,30,0
"DPS_GSA22",2004,40,0
"DPS_GSA22",2004,50,0
"DPS_GSA22",2004,60,0
"DPS_GSA22",2004,70,0
"DPS_GSA22",2004,80,7.86
"DPS_GSA22",2004,90,3.54
"DPS_GSA22",2004,100,22.84
"DPS_GSA22",2004,110,30.5
"DPS_GSA22",2004,120,67.9
"DPS_GSA22",2004,130,116.56
"DPS_GSA22",2004,140,182.7
"DPS_GSA22",2004,150,212.49
"DPS_GSA22",2004,160,175
"DPS_GSA22",2004,170,129.69
"DPS_GSA22",2004,180,330.38
"DPS_GSA22",2004,190,479.11
"DPS_GSA22",2004,200,717.73
"DPS_GSA22",2004,210,815.89
"DPS_GSA22",2004,220,577.15
"DPS_GSA22",2004,230,683.14
"DPS_GSA22",2004,240,596.67
"DPS_GSA22",2004,250,536.83
"DPS_GSA22",2004,260,379.41
"DPS_GSA22",2004,270,203.88
"DPS_GSA22",2004,280,193.79
"DPS_GSA22",2004,290,128.48
"DPS_GSA22",2004,300,60.39
"DPS_GSA22",2004,310,50.73
"DPS_GSA22",2004,320,29.75
"DPS_GSA22",2004,330,25.05
"DPS_GSA22",2004,340,12.44
"DPS_GSA22",2004,350,6.9
"DPS_GSA22",2004,360,7.35
"DPS_GSA22",2004,370,2.58
"DPS_GSA22",2004,380,0
"DPS_GSA22",2004,390,1.39
"DPS_GSA22",2004,400,0
"DPS_GSA22",2004,410,0
"DPS_GSA22",2004,420,0
"DPS_GSA22",2004,430,0
"DPS_GSA22",2004,440,0
"DPS_GSA22",2004,450,0
"DPS_GSA22",2004,460,0
"DPS_GSA22",2004,470,0
"DPS_GSA22",2004,480,0
"DPS_GSA22",2004,490,0
"DPS_GSA22",2004,500,0
"DPS_GSA22",2004,510,0
"DPS_GSA22",2004,520,0
"DPS_GSA22",2004,530,0
"DPS_GSA22",2004,540,0
"DPS_GSA22",2004,550,0
"DPS_GSA22",2004,560,0
"DPS_GSA22",2004,570,0
"DPS_GSA22",2004,580,0
"DPS_GSA22",2004,590,0
"DPS_GSA22",2004,600,0
"DPS_GSA22",2004,610,0
"DPS_GSA22",2004,620,0
"DPS_GSA22",2004,630,0
"DPS_GSA22",2004,640,0
"DPS_GSA22",2005,20,0
"DPS_GSA22",2005,30,0.64
"DPS_GSA22",2005,40,0
"DPS_GSA22",2005,50,0
"DPS_GSA22",2005,60,2.87
"DPS_GSA22",2005,70,7.33
"DPS_GSA22",2005,80,41.86
"DPS_GSA22",2005,90,50.57
"DPS_GSA22",2005,100,83.33
"DPS_GSA22",2005,110,80.91
"DPS_GSA22",2005,120,108.92
"DPS_GSA22",2005,130,116.96
"DPS_GSA22",2005,140,135.93
"DPS_GSA22",2005,150,222.69
"DPS_GSA22",2005,160,337.82
"DPS_GSA22",2005,170,382.98
"DPS_GSA22",2005,180,478.04
"DPS_GSA22",2005,190,413.23
"DPS_GSA22",2005,200,646.1
"DPS_GSA22",2005,210,591.68
"DPS_GSA22",2005,220,549.41
"DPS_GSA22",2005,230,428.52
"DPS_GSA22",2005,240,466.73
"DPS_GSA22",2005,250,400.93
"DPS_GSA22",2005,260,367.92
"DPS_GSA22",2005,270,180.97
"DPS_GSA22",2005,280,131.74
"DPS_GSA22",2005,290,131.15
"DPS_GSA22",2005,300,136.63
"DPS_GSA22",2005,310,93.67
"DPS_GSA22",2005,320,73.09
"DPS_GSA22",2005,330,25.18
"DPS_GSA22",2005,340,13.89
"DPS_GSA22",2005,350,1.49
"DPS_GSA22",2005,360,3.62
"DPS_GSA22",2005,370,2.39
"DPS_GSA22",2005,380,0
"DPS_GSA22",2005,390,0.32
"DPS_GSA22",2005,400,0
"DPS_GSA22",2005,410,0
"DPS_GSA22",2005,420,0
"DPS_GSA22",2005,430,0
"DPS_GSA22",2005,440,4.88
"DPS_GSA22",2005,450,0
"DPS_GSA22",2005,460,0
"DPS_GSA22",2005,470,0
"DPS_GSA22",2005,480,0.73
"DPS_GSA22",2005,490,0
"DPS_GSA22",2005,500,0
"DPS_GSA22",2005,510,0
"DPS_GSA22",2005,520,0
"DPS_GSA22",2005,530,0
"DPS_GSA22",2005,540,0
"DPS_GSA22",2005,550,0
"DPS_GSA22",2005,560,0
"DPS_GSA22",2005,570,0
"DPS_GSA22",2005,580,0
"DPS_GSA22",2005,590,0
"DPS_GSA22",2005,600,0.36
"DPS_GSA22",2005,610,0
"DPS_GSA22",2005,620,0
"DPS_GSA22",2005,630,0
"DPS_GSA22",2005,640,0
"DPS_GSA22",2006,20,0
"DPS_GSA22",2006,30,0
"DPS_GSA22",2006,40,0
"DPS_GSA22",2006,50,7.89
"DPS_GSA22",2006,60,0
"DPS_GSA22",2006,70,0.43
"DPS_GSA22",2006,80,5.1
"DPS_GSA22",2006,90,14.29
"DPS_GSA22",2006,100,141.57
"DPS_GSA22",2006,110,101.77
"DPS_GSA22",2006,120,115.68
"DPS_GSA22",2006,130,237.32
"DPS_GSA22",2006,140,202.5
"DPS_GSA22",2006,150,675.39
"DPS_GSA22",2006,160,196.34
"DPS_GSA22",2006,170,131.28
"DPS_GSA22",2006,180,202
"DPS_GSA22",2006,190,251.53
"DPS_GSA22",2006,200,2012.2
"DPS_GSA22",2006,210,293.68
"DPS_GSA22",2006,220,311.53
"DPS_GSA22",2006,230,258.01
"DPS_GSA22",2006,240,225.95
"DPS_GSA22",2006,250,963.16
"DPS_GSA22",2006,260,105.06
"DPS_GSA22",2006,270,93.97
"DPS_GSA22",2006,280,65
"DPS_GSA22",2006,290,29.1
"DPS_GSA22",2006,300,177.44
"DPS_GSA22",2006,310,18.36
"DPS_GSA22",2006,320,23.73
"DPS_GSA22",2006,330,2.37
"DPS_GSA22",2006,340,0
"DPS_GSA22",2006,350,14.25
"DPS_GSA22",2006,360,0
"DPS_GSA22",2006,370,0
"DPS_GSA22",2006,380,0
"DPS_GSA22",2006,390,0
"DPS_GSA22",2006,400,0.12
"DPS_GSA22",2006,410,0
"DPS_GSA22",2006,420,0
"DPS_GSA22",2006,430,0
"DPS_GSA22",2006,440,0
"DPS_GSA22",2006,450,0
"DPS_GSA22",2006,460,0
"DPS_GSA22",2006,470,0
"DPS_GSA22",2006,480,0
"DPS_GSA22",2006,490,0
"DPS_GSA22",2006,500,0
"DPS_GSA22",2006,510,0
"DPS_GSA22",2006,520,0
"DPS_GSA22",2006,530,0
"DPS_GSA22",2006,540,0
"DPS_GSA22",2006,550,0
"DPS_GSA22",2006,560,0
"DPS_GSA22",2006,570,0
"DPS_GSA22",2006,580,0
"DPS_GSA22",2006,590,0
"DPS_GSA22",2006,600,0
"DPS_GSA22",2006,610,0
"DPS_GSA22",2006,620,0
"DPS_GSA22",2006,630,0
"DPS_GSA22",2006,640,0
"DPS_GSA22",2008,20,0
"DPS_GSA22",2008,30,0
"DPS_GSA22",2008,40,0
"DPS_GSA22",2008,50,0.8
"DPS_GSA22",2008,60,1.46
"DPS_GSA22",2008,70,0
"DPS_GSA22",2008,80,5
"DPS_GSA22",2008,90,5.09
"DPS_GSA22",2008,100,18.03
"DPS_GSA22",2008,110,53.22
"DPS_GSA22",2008,120,69.43
"DPS_GSA22",2008,130,143.37
"DPS_GSA22",2008,140,147.69
"DPS_GSA22",2008,150,108.91
"DPS_GSA22",2008,160,102.24
"DPS_GSA22",2008,170,93.97
"DPS_GSA22",2008,180,82.58
"DPS_GSA22",2008,190,174.29
"DPS_GSA22",2008,200,349.25
"DPS_GSA22",2008,210,399.34
"DPS_GSA22",2008,220,366.9
"DPS_GSA22",2008,230,331.01
"DPS_GSA22",2008,240,295.58
"DPS_GSA22",2008,250,258.17
"DPS_GSA22",2008,260,214.58
"DPS_GSA22",2008,270,130.28
"DPS_GSA22",2008,280,114.74
"DPS_GSA22",2008,290,70.53
"DPS_GSA22",2008,300,52.75
"DPS_GSA22",2008,310,36.88
"DPS_GSA22",2008,320,26.33
"DPS_GSA22",2008,330,12.35
"DPS_GSA22",2008,340,13.83
"DPS_GSA22",2008,350,4.78
"DPS_GSA22",2008,360,0.13
"DPS_GSA22",2008,370,1.38
"DPS_GSA22",2008,380,0
"DPS_GSA22",2008,390,0.13
"DPS_GSA22",2008,400,0.16
"DPS_GSA22",2008,410,0
"DPS_GSA22",2008,420,0
"DPS_GSA22",2008,430,0
"DPS_GSA22",2008,440,0
"DPS_GSA22",2008,450,0
"DPS_GSA22",2008,460,0
"DPS_GSA22",2008,470,0
"DPS_GSA22",2008,480,0
"DPS_GSA22",2008,490,0
"DPS_GSA22",2008,500,0
"DPS_GSA22",2008,510,0
"DPS_GSA22",2008,520,0
"DPS_GSA22",2008,530,0
"DPS_GSA22",2008,540,0
"DPS_GSA22",2008,550,0
"DPS_GSA22",2008,560,0
"DPS_GSA22",2008,570,0
"DPS_GSA22",2008,580,0
"DPS_GSA22",2008,590,0
"DPS_GSA22",2008,600,0
"DPS_GSA22",2008,610,0
"DPS_GSA22",2008,620,0
"DPS_GSA22",2008,630,0
"DPS_GSA22",2008,640,0
"DPS_GSA22",2013,20,0
"DPS_GSA22",2013,30,0
"DPS_GSA22",2013,40,0
"DPS_GSA22",2013,50,0
"DPS_GSA22",2013,60,1.48
"DPS_GSA22",2013,70,0
"DPS_GSA22",2013,80,6.43
"DPS_GSA22",2013,90,1.88
"DPS_GSA22",2013,100,8.54
"DPS_GSA22",2013,110,26.27
"DPS_GSA22",2013,120,15.8
"DPS_GSA22",2013,130,48
"DPS_GSA22",2013,140,70.88
"DPS_GSA22",2013,150,55.66
"DPS_GSA22",2013,160,84.71
"DPS_GSA22",2013,170,122.56
"DPS_GSA22",2013,180,252.91
"DPS_GSA22",2013,190,421.6
"DPS_GSA22",2013,200,330.29
"DPS_GSA22",2013,210,230.44
"DPS_GSA22",2013,220,210.03
"DPS_GSA22",2013,230,259.98
"DPS_GSA22",2013,240,192.17
"DPS_GSA22",2013,250,232.39
"DPS_GSA22",2013,260,170.53
"DPS_GSA22",2013,270,93.39
"DPS_GSA22",2013,280,122.09
"DPS_GSA22",2013,290,68.23
"DPS_GSA22",2013,300,66.85
"DPS_GSA22",2013,310,34.5
"DPS_GSA22",2013,320,38.39
"DPS_GSA22",2013,330,20.4
"DPS_GSA22",2013,340,16.55
"DPS_GSA22",2013,350,4.26
"DPS_GSA22",2013,360,0.94
"DPS_GSA22",2013,370,0.55
"DPS_GSA22",2013,380,10.36
"DPS_GSA22",2013,390,0.39
"DPS_GSA22",2013,400,0
"DPS_GSA22",2013,410,0
"DPS_GSA22",2013,420,0
"DPS_GSA22",2013,430,0
"DPS_GSA22",2013,440,0
"DPS_GSA22",2013,450,0
"DPS_GSA22",2013,460,0
"DPS_GSA22",2013,470,0
"DPS_GSA22",2013,480,0.13
"DPS_GSA22",2013,490,0
"DPS_GSA22",2013,500,0
"DPS_GSA22",2013,510,0
"DPS_GSA22",2013,520,0
"DPS_GSA22",2013,530,0
"DPS_GSA22",2013,540,0
"DPS_GSA22",2013,550,0
"DPS_GSA22",2013,560,0
"DPS_GSA22",2013,570,0
"DPS_GSA22",2013,580,0
"DPS_GSA22",2013,590,0
"DPS_GSA22",2013,600,0
"DPS_GSA22",2013,610,0
"DPS_GSA22",2013,620,0
"DPS_GSA22",2013,630,0
"DPS_GSA22",2013,640,0
"DPS_GSA22",2014,20,0
"DPS_GSA22",2014,30,0
"DPS_GSA22",2014,40,0.13
"DPS_GSA22",2014,50,6.57
"DPS_GSA22",2014,60,0.95
"DPS_GSA22",2014,70,11.23
"DPS_GSA22",2014,80,26.22
"DPS_GSA22",2014,90,66.19
"DPS_GSA22",2014,100,156.67
"DPS_GSA22",2014,110,206.12
"DPS_GSA22",2014,120,316.49
"DPS_GSA22",2014,130,359.29
"DPS_GSA22",2014,140,452.08
"DPS_GSA22",2014,150,312.78
"DPS_GSA22",2014,160,316.96
"DPS_GSA22",2014,170,213.77
"DPS_GSA22",2014,180,393.22
"DPS_GSA22",2014,190,466.66
"DPS_GSA22",2014,200,879.58
"DPS_GSA22",2014,210,389.74
"DPS_GSA22",2014,220,353.19
"DPS_GSA22",2014,230,409.81
"DPS_GSA22",2014,240,312.15
"DPS_GSA22",2014,250,360.85
"DPS_GSA22",2014,260,156.27
"DPS_GSA22",2014,270,132.21
"DPS_GSA22",2014,280,84.37
"DPS_GSA22",2014,290,39.19
"DPS_GSA22",2014,300,62.99
"DPS_GSA22",2014,310,38.93
"DPS_GSA22",2014,320,29.87
"DPS_GSA22",2014,330,14.32
"DPS_GSA22",2014,340,7.62
"DPS_GSA22",2014,350,7.17
"DPS_GSA22",2014,360,0
"DPS_GSA22",2014,370,0.35
"DPS_GSA22",2014,380,1.28
"DPS_GSA22",2014,390,1.29
"DPS_GSA22",2014,400,0
"DPS_GSA22",2014,410,0
"DPS_GSA22",2014,420,1.05
"DPS_GSA22",2014,430,0.61
"DPS_GSA22",2014,440,0
"DPS_GSA22",2014,450,0.23
"DPS_GSA22",2014,460,0
"DPS_GSA22",2014,470,0
"DPS_GSA22",2014,480,0
"DPS_GSA22",2014,490,0
"DPS_GSA22",2014,500,0
"DPS_GSA22",2014,510,0
"DPS_GSA22",2014,520,0
"DPS_GSA22",2014,530,0
"DPS_GSA22",2014,540,0
"DPS_GSA22",2014,550,0
"DPS_GSA22",2014,560,0
"DPS_GSA22",2014,570,0
"DPS_GSA22",2014,580,0
"DPS_GSA22",2014,590,0
"DPS_GSA22",2014,600,0
"DPS_GSA22",2014,610,0
"DPS_GSA22",2014,620,0
"DPS_GSA22",2014,630,0
"DPS_GSA22",2014,640,0
"DPS_GSA22",2016,20,0
"DPS_GSA22",2016,30,0
"DPS_GSA22",2016,40,0.17
"DPS_GSA22",2016,50,0
"DPS_GSA22",2016,60,0
"DPS_GSA22",2016,70,0.37
"DPS_GSA22",2016,80,4.91
"DPS_GSA22",2016,90,0
"DPS_GSA22",2016,100,8.75
"DPS_GSA22",2016,110,6.41
"DPS_GSA22",2016,120,21.58
"DPS_GSA22",2016,130,37.81
"DPS_GSA22",2016,140,90.88
"DPS_GSA22",2016,150,255.62
"DPS_GSA22",2016,160,245.86
"DPS_GSA22",2016,170,292.17
"DPS_GSA22",2016,180,440.02
"DPS_GSA22",2016,190,476.58
"DPS_GSA22",2016,200,951.29
"DPS_GSA22",2016,210,484.93
"DPS_GSA22",2016,220,546.14
"DPS_GSA22",2016,230,439.8
"DPS_GSA22",2016,240,360.7
"DPS_GSA22",2016,250,449.03
"DPS_GSA22",2016,260,214.08
"DPS_GSA22",2016,270,133.21
"DPS_GSA22",2016,280,85
"DPS_GSA22",2016,290,39.47
"DPS_GSA22",2016,300,78.92
"DPS_GSA22",2016,310,10.28
"DPS_GSA22",2016,320,16.44
"DPS_GSA22",2016,330,7.2
"DPS_GSA22",2016,340,3.35
"DPS_GSA22",2016,350,1.94
"DPS_GSA22",2016,360,1.59
"DPS_GSA22",2016,370,0
"DPS_GSA22",2016,380,0
"DPS_GSA22",2016,390,0
"DPS_GSA22",2016,400,0
"DPS_GSA22",2016,410,0
"DPS_GSA22",2016,420,0
"DPS_GSA22",2016,430,0
"DPS_GSA22",2016,440,0
"DPS_GSA22",2016,450,0
"DPS_GSA22",2016,460,0
"DPS_GSA22",2016,470,0
"DPS_GSA22",2016,480,1.61
"DPS_GSA22",2016,490,0
"DPS_GSA22",2016,500,0
"DPS_GSA22",2016,510,0
"DPS_GSA22",2016,520,0
"DPS_GSA22",2016,530,0
"DPS_GSA22",2016,540,0
"DPS_GSA22",2016,550,0
"DPS_GSA22",2016,560,0
"DPS_GSA22",2016,570,0.17
"DPS_GSA22",2016,580,0
"DPS_GSA22",2016,590,0
"DPS_GSA22",2016,600,0
"DPS_GSA22",2016,610,0
"DPS_GSA22",2016,620,0
"DPS_GSA22",2016,630,0
"DPS_GSA22",2016,640,0
"HKE_GSA22",1994,25,0
"HKE_GSA22",1994,30,0
"HKE_GSA22",1994,35,0
"HKE_GSA22",1994,40,0
"HKE_GSA22",1994,45,0
"HKE_GSA22",1994,50,0
"HKE_GSA22",1994,55,0
"HKE_GSA22",1994,60,0.29
"HKE_GSA22",1994,65,0
"HKE_GSA22",1994,70,0.41
"HKE_GSA22",1994,75,0.43
"HKE_GSA22",1994,80,5.11
"HKE_GSA22",1994,85,0.61
"HKE_GSA22",1994,90,3.64
"HKE_GSA22",1994,95,1.88
"HKE_GSA22",1994,100,3.92
"HKE_GSA22",1994,105,2.66
"HKE_GSA22",1994,110,5.74
"HKE_GSA22",1994,115,0.66
"HKE_GSA22",1994,120,3.4
"HKE_GSA22",1994,125,0.81
"HKE_GSA22",1994,130,5.66
"HKE_GSA22",1994,135,1.37
"HKE_GSA22",1994,140,3.59
"HKE_GSA22",1994,145,2.06
"HKE_GSA22",1994,150,3.08
"HKE_GSA22",1994,155,3.4
"HKE_GSA22",1994,160,4.76
"HKE_GSA22",1994,165,2.02
"HKE_GSA22",1994,170,6.47
"HKE_GSA22",1994,175,2.03
"HKE_GSA22",1994,180,10.12
"HKE_GSA22",1994,185,3.9
"HKE_GSA22",1994,190,9.97
"HKE_GSA22",1994,195,2.68
"HKE_GSA22",1994,200,13.33
"HKE_GSA22",1994,205,4.35
"HKE_GSA22",1994,210,14.63
"HKE_GSA22",1994,215,3.38
"HKE_GSA22",1994,220,14.23
"HKE_GSA22",1994,225,3.36
"HKE_GSA22",1994,230,10.02
"HKE_GSA22",1994,235,2.6
"HKE_GSA22",1994,240,6.7
"HKE_GSA22",1994,245,1.52
"HKE_GSA22",1994,250,7.66
"HKE_GSA22",1994,255,2.69
"HKE_GSA22",1994,260,7.66
"HKE_GSA22",1994,265,1.64
"HKE_GSA22",1994,270,8.06
"HKE_GSA22",1994,275,1.19
"HKE_GSA22",1994,280,5.6
"HKE_GSA22",1994,285,0.95
"HKE_GSA22",1994,290,5.11
"HKE_GSA22",1994,295,0.47
"HKE_GSA22",1994,300,4.48
"HKE_GSA22",1994,305,1.13
"HKE_GSA22",1994,310,3.84
"HKE_GSA22",1994,315,0.7
"HKE_GSA22",1994,320,3.86
"HKE_GSA22",1994,325,0.26
"HKE_GSA22",1994,330,3.22
"HKE_GSA22",1994,335,0.35
"HKE_GSA22",1994,340,2.28
"HKE_GSA22",1994,345,0.26
"HKE_GSA22",1994,350,2.96
"HKE_GSA22",1994,355,0.41
"HKE_GSA22",1994,360,0.44
"HKE_GSA22",1994,365,0.26
"HKE_GSA22",1994,370,0.97
"HKE_GSA22",1994,375,0.23
"HKE_GSA22",1994,380,0.77
"HKE_GSA22",1994,385,0.4
"HKE_GSA22",1994,390,1.3
"HKE_GSA22",1994,395,0.12
"HKE_GSA22",1994,400,0.28
"HKE_GSA22",1994,405,0.14
"HKE_GSA22",1994,410,1.25
"HKE_GSA22",1994,415,0.14
"HKE_GSA22",1994,420,0.62
"HKE_GSA22",1994,425,0.42
"HKE_GSA22",1994,430,0.76
"HKE_GSA22",1994,435,0.21
"HKE_GSA22",1994,440,0.62
"HKE_GSA22",1994,445,0.14
"HKE_GSA22",1994,450,0
"HKE_GSA22",1994,455,0.21
"HKE_GSA22",1994,460,0.14
"HKE_GSA22",1994,465,0.14
"HKE_GSA22",1994,470,0.69
"HKE_GSA22",1994,475,0.14
"HKE_GSA22",1994,480,0
"HKE_GSA22",1994,485,0.21
"HKE_GSA22",1994,490,0
"HKE_GSA22",1994,495,0.28
"HKE_GSA22",1994,500,0.14
"HKE_GSA22",1994,505,0
"HKE_GSA22",1994,510,0.21
"HKE_GSA22",1994,515,0
"HKE_GSA22",1994,520,0
"HKE_GSA22",1994,525,0.14
"HKE_GSA22",1994,530,0
"HKE_GSA22",1994,535,0.14
"HKE_GSA22",1994,540,0.14
"HKE_GSA22",1994,545,0
"HKE_GSA22",1994,550,0.28
"HKE_GSA22",1994,555,0.14
"HKE_GSA22",1994,560,0
"HKE_GSA22",1994,565,0
"HKE_GSA22",1994,570,0.27
"HKE_GSA22",1994,575,0.14
"HKE_GSA22",1994,580,0.34
"HKE_GSA22",1994,585,0
"HKE_GSA22",1994,590,0
"HKE_GSA22",1994,595,0
"HKE_GSA22",1994,600,0
"HKE_GSA22",1994,605,0
"HKE_GSA22",1994,610,0
"HKE_GSA22",1994,615,0
"HKE_GSA22",1994,620,0
"HKE_GSA22",1994,625,0.14
"HKE_GSA22",1994,630,0
"HKE_GSA22",1994,635,0
"HKE_GSA22",1994,640,0
"HKE_GSA22",1994,645,0
"HKE_GSA22",1994,650,0
"HKE_GSA22",1994,655,0.14
"HKE_GSA22",1994,660,0
"HKE_GSA22",1994,665,0
"HKE_GSA22",1994,670,0
"HKE_GSA22",1994,675,0
"HKE_GSA22",1994,680,0
"HKE_GSA22",1994,685,0
"HKE_GSA22",1994,690,0
"HKE_GSA22",1994,695,0
"HKE_GSA22",1994,700,0
"HKE_GSA22",1994,705,0
"HKE_GSA22",1994,710,0
"HKE_GSA22",1994,715,0
"HKE_GSA22",1994,720,0
"HKE_GSA22",1994,725,0
"HKE_GSA22",1994,730,0
"HKE_GSA22",1994,735,0
"HKE_GSA22",1994,740,0
"HKE_GSA22",1994,745,0
"HKE_GSA22",1994,750,0
"HKE_GSA22",1994,755,0
"HKE_GSA22",1994,760,0
"HKE_GSA22",1994,765,0
"HKE_GSA22",1994,770,0
"HKE_GSA22",1994,775,0
"HKE_GSA22",1994,780,0
"HKE_GSA22",1994,785,0
"HKE_GSA22",1994,790,0
"HKE_GSA22",1994,795,0
"HKE_GSA22",1994,800,0
"HKE_GSA22",1994,805,0
"HKE_GSA22",1994,810,0
"HKE_GSA22",1994,815,0
"HKE_GSA22",1994,820,0
"HKE_GSA22",1994,825,0
"HKE_GSA22",1994,830,0
"HKE_GSA22",1994,835,0
"HKE_GSA22",1994,840,0
"HKE_GSA22",1994,845,0
"HKE_GSA22",1994,850,0
"HKE_GSA22",1994,855,0
"HKE_GSA22",1994,860,0
"HKE_GSA22",1994,865,0
"HKE_GSA22",1994,870,0
"HKE_GSA22",1994,875,0
"HKE_GSA22",1994,880,0
"HKE_GSA22",1994,885,0
"HKE_GSA22",1994,890,0
"HKE_GSA22",1994,895,0
"HKE_GSA22",1994,900,0
"HKE_GSA22",1994,905,0
"HKE_GSA22",1994,910,0
"HKE_GSA22",1994,915,0
"HKE_GSA22",1994,920,0
"HKE_GSA22",1994,925,0
"HKE_GSA22",1994,930,0
"HKE_GSA22",1994,935,0
"HKE_GSA22",1994,940,0
"HKE_GSA22",1995,25,0
"HKE_GSA22",1995,30,0
"HKE_GSA22",1995,35,0
"HKE_GSA22",1995,40,0
"HKE_GSA22",1995,45,0
"HKE_GSA22",1995,50,0
"HKE_GSA22",1995,55,0.1
"HKE_GSA22",1995,60,1.08
"HKE_GSA22",1995,65,4.82
"HKE_GSA22",1995,70,8.47
"HKE_GSA22",1995,75,11.16
"HKE_GSA22",1995,80,8.23
"HKE_GSA22",1995,85,30.42
"HKE_GSA22",1995,90,7.62
"HKE_GSA22",1995,95,19.77
"HKE_GSA22",1995,100,11.17
"HKE_GSA22",1995,105,9.02
"HKE_GSA22",1995,110,4.13
"HKE_GSA22",1995,115,29.63
"HKE_GSA22",1995,120,12.53
"HKE_GSA22",1995,125,16.41
"HKE_GSA22",1995,130,39.47
"HKE_GSA22",1995,135,25.33
"HKE_GSA22",1995,140,31.83
"HKE_GSA22",1995,145,46.86
"HKE_GSA22",1995,150,28.56
"HKE_GSA22",1995,155,16.37
"HKE_GSA22",1995,160,9.12
"HKE_GSA22",1995,165,15.07
"HKE_GSA22",1995,170,16.18
"HKE_GSA22",1995,175,15.83
"HKE_GSA22",1995,180,17.44
"HKE_GSA22",1995,185,15.24
"HKE_GSA22",1995,190,5.12
"HKE_GSA22",1995,195,5.12
"HKE_GSA22",1995,200,5.28
"HKE_GSA22",1995,205,3.55
"HKE_GSA22",1995,210,9.67
"HKE_GSA22",1995,215,13.09
"HKE_GSA22",1995,220,3.67
"HKE_GSA22",1995,225,7.62
"HKE_GSA22",1995,230,3.28
"HKE_GSA22",1995,235,1.62
"HKE_GSA22",1995,240,7.31
"HKE_GSA22",1995,245,1.65
"HKE_GSA22",1995,250,2.13
"HKE_GSA22",1995,255,1.49
"HKE_GSA22",1995,260,0.77
"HKE_GSA22",1995,265,1.05
"HKE_GSA22",1995,270,1.07
"HKE_GSA22",1995,275,1.5
"HKE_GSA22",1995,280,1.06
"HKE_GSA22",1995,285,2.26
"HKE_GSA22",1995,290,1.86
"HKE_GSA22",1995,295,0.39
"HKE_GSA22",1995,300,1.19
"HKE_GSA22",1995,305,0.41
"HKE_GSA22",1995,310,0.36
"HKE_GSA22",1995,315,0.28
"HKE_GSA22",1995,320,0.19
"HKE_GSA22",1995,325,0.39
"HKE_GSA22",1995,330,1.39
"HKE_GSA22",1995,335,0.1
"HKE_GSA22",1995,340,1
"HKE_GSA22",1995,345,0.7
"HKE_GSA22",1995,350,0.39
"HKE_GSA22",1995,355,1
"HKE_GSA22",1995,360,0.49
"HKE_GSA22",1995,365,0.3
"HKE_GSA22",1995,370,0.66
"HKE_GSA22",1995,375,0.4
"HKE_GSA22",1995,380,0.65
"HKE_GSA22",1995,385,0.19
"HKE_GSA22",1995,390,0.28
"HKE_GSA22",1995,395,0.65
"HKE_GSA22",1995,400,1.1
"HKE_GSA22",1995,405,0.75
"HKE_GSA22",1995,410,0.65
"HKE_GSA22",1995,415,0.9
"HKE_GSA22",1995,420,0.19
"HKE_GSA22",1995,425,0.28
"HKE_GSA22",1995,430,0.29
"HKE_GSA22",1995,435,0.19
"HKE_GSA22",1995,440,0.56
"HKE_GSA22",1995,445,0.36
"HKE_GSA22",1995,450,0.1
"HKE_GSA22",1995,455,0.56
"HKE_GSA22",1995,460,0.45
"HKE_GSA22",1995,465,0
"HKE_GSA22",1995,470,0.45
"HKE_GSA22",1995,475,0.36
"HKE_GSA22",1995,480,0
"HKE_GSA22",1995,485,0.09
"HKE_GSA22",1995,490,0
"HKE_GSA22",1995,495,0.92
"HKE_GSA22",1995,500,0.1
"HKE_GSA22",1995,505,0
"HKE_GSA22",1995,510,0.1
"HKE_GSA22",1995,515,0.1
"HKE_GSA22",1995,520,0.1
"HKE_GSA22",1995,525,0
"HKE_GSA22",1995,530,0
"HKE_GSA22",1995,535,0
"HKE_GSA22",1995,540,0
"HKE_GSA22",1995,545,0
"HKE_GSA22",1995,550,0
"HKE_GSA22",1995,555,0
"HKE_GSA22",1995,560,0.55
"HKE_GSA22",1995,565,0
"HKE_GSA22",1995,570,0.1
"HKE_GSA22",1995,575,0
"HKE_GSA22",1995,580,0.1
"HKE_GSA22",1995,585,0
"HKE_GSA22",1995,590,0.36
"HKE_GSA22",1995,595,0
"HKE_GSA22",1995,600,0
"HKE_GSA22",1995,605,0
"HKE_GSA22",1995,610,0
"HKE_GSA22",1995,615,0
"HKE_GSA22",1995,620,0.1
"HKE_GSA22",1995,625,0
"HKE_GSA22",1995,630,0
"HKE_GSA22",1995,635,0
"HKE_GSA22",1995,640,0
"HKE_GSA22",1995,645,0
"HKE_GSA22",1995,650,0.36
"HKE_GSA22",1995,655,0
"HKE_GSA22",1995,660,0
"HKE_GSA22",1995,665,0
"HKE_GSA22",1995,670,0
"HKE_GSA22",1995,675,0
"HKE_GSA22",1995,680,0
"HKE_GSA22",1995,685,0
"HKE_GSA22",1995,690,0
"HKE_GSA22",1995,695,0
"HKE_GSA22",1995,700,0
"HKE_GSA22",1995,705,0
"HKE_GSA22",1995,710,0
"HKE_GSA22",1995,715,0
"HKE_GSA22",1995,720,0
